,Credit_Score,Term,Net_Advance,APR,Loan_Type,Mosaic,Mosaic_Class,Time_at_Address,Telephone_Indicator,Number_of_Dependants,Gender,Time_in_Employment,Employment_Type,Permanent_Employee,Income_Range,Current_Account,ACCESS_Card,VISA_Card,American_Express,Diners_Card,Cheque_Guarantee,Other_Credit_Store_Card,Time_with_Bank,Value_of_Property,Outstanding_Mortgage_Bal,Total_Outstanding_Balances,Bureau_Data___Monthly_Other_Co_R,Worst_History_CT,Age,Total_outstanding_balance__mortg,Public_info_CCJ_ban,Public_info_CCJ_value,Time_since_most_recent_Public_In,CAIS_8_9_total,Worst_status_L6m,Worst_CUrrent_Status,Status_3s_L6m,Searches___Total___L6m,Years_on_ER_for_SP,Total___outstanding_CCJ_s,Total_outstanding_balance___excl,Total___of_accounts,Time_since_most_recent_outstandi,PPI,Final_Grade_A,Final_Grade_B,Final_Grade_C,Final_Grade_D,Final_Grade_E,Final_Grade_F,Final_Grade_O,Final_Grade_R,Final_Grade_S,Final_Grade_X,Residential_Status_H,Residential_Status_L,Residential_Status_R,Residential_Status_T,Marital_Status_D,Marital_Status_M,Marital_Status_S,Marital_Status_W,Employment_Status_D,Employment_Status_G,Employment_Status_H,Employment_Status_M,Employment_Status_P,Employment_Status_R,Employment_Status_S,Employment_Status_T,Employment_Status_U,Payment_Method_C,Payment_Method_D,Payment_Method_S,Bankruptcy_Detected__SP__N,Bankruptcy_Detected__SP__T,Bankruptcy_Detected__SP__Y,CIFAS_detected_N,CIFAS_detected_T,CIFAS_detected_Y
14564,928,60,4250.0,17.9,0,45,8,221,1,0,0,73,1,1,3,1,0,0,0,0,1,0,373,70000,17127,11508,170,0,53,9,0,0,99,0,3,1,2,0,18,0,44,3,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14565,850,60,8000.0,12.9,0,46,8,38,1,5,1,2,1,1,6,1,0,1,0,0,1,0,183,92000,105982,116403,957,0,33,107,0,0,99,17,0,0,0,4,2,0,105,9,99,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14566,821,120,12000.0,18.4,1,9,2,1,1,2,1,93,1,1,6,1,0,1,0,0,1,0,111,265000,279375,174955,1031,5,29,144,0,0,99,0,0,0,0,6,0,0,325,9,99,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14567,841,60,5000.0,15.9,0,60,11,30,0,2,1,8,1,1,4,1,0,1,0,0,1,0,180,120000,0,11083,177,0,29,0,0,0,99,0,0,0,0,1,2,0,111,4,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14568,920,120,26000.0,7.4,1,17,3,226,1,2,1,51,1,1,4,1,0,1,0,0,1,0,159,140000,41844,60754,400,0,47,43,0,0,99,16,0,0,0,0,0,0,190,2,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
14569,912,60,5000.0,11.9,0,10,2,66,1,1,1,288,1,1,6,1,0,1,0,0,0,0,180,320000,211574,311225,3128,0,44,213,0,0,99,0,1,1,0,3,7,0,997,9,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
14570,980,120,24000.0,8.9,1,42,7,372,1,0,0,144,1,1,3,1,0,0,0,0,1,0,252,200000,50328,78823,487,0,50,52,0,0,99,0,0,0,0,6,0,0,285,7,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
14571,927,49,8500.0,7.9,0,18,3,90,1,0,0,50,1,1,6,1,0,0,0,0,1,0,248,178000,47000,93792,871,4,38,79,0,0,99,0,0,0,0,4,8,0,160,9,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14572,867,60,8000.0,18.9,0,42,7,48,1,1,1,3,1,1,4,1,0,1,0,0,1,0,72,108000,90135,102282,782,5,43,92,0,0,99,1,2,0,0,3,2,0,122,7,99,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14573,922,60,10000.0,10.9,0,35,6,282,1,0,1,516,1,1,6,1,0,1,0,0,1,0,360,290000,197486,200630,1438,5,61,199,1,38,18,70,1,0,0,3,2,1,32,7,18,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
14574,793,49,2000.0,38.9,0,23,4,168,1,2,0,42,1,1,4,1,0,1,0,0,1,0,180,114000,29339,31499,555,5,39,31,2,143,40,45,5,5,4,2,6,1,24,5,62,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14575,819,60,7500.0,13.9,0,45,8,66,1,1,0,73,1,1,3,1,0,1,0,0,1,1,120,130000,7769,12597,118,4,46,9,0,0,99,19,0,0,0,3,0,0,49,2,99,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
14576,850,60,10000.0,15.4,1,22,4,30,1,1,1,18,1,1,6,1,0,1,0,0,1,0,120,232000,202000,211954,1099,5,48,206,0,0,99,123,4,1,3,2,1,0,80,7,99,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
14577,847,24,1400.0,32.9,0,43,7,199,1,3,0,78,1,1,3,1,0,1,0,0,1,1,231,120000,0,738,0,0,43,0,0,0,99,149,0,0,0,2,11,0,8,2,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
14578,893,120,12000.0,9.4,1,0,1,150,1,3,1,228,1,1,4,1,1,1,0,0,1,0,96,158000,69333,89586,489,5,41,71,0,0,99,0,1,1,0,5,12,0,203,9,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14579,764,60,3000.0,30.9,0,43,7,228,1,1,0,24,1,1,6,1,0,1,0,0,1,0,12,146000,99579,98268,785,0,43,89,0,0,99,0,1,1,0,1,15,0,104,9,99,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14580,973,60,10000.0,9.4,0,54,10,204,1,0,0,324,1,1,6,1,0,1,0,0,1,0,324,200000,84039,84213,748,5,46,86,0,0,99,0,1,0,0,1,16,0,2,4,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14581,862,60,9000.0,12.9,0,24,4,211,1,0,0,204,1,1,6,1,1,0,0,0,1,0,290,175000,121209,162935,795,0,57,132,0,0,99,70,0,0,0,9,17,0,325,9,99,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
14582,798,60,3000.0,32.9,0,42,7,99,0,0,0,36,1,1,4,1,0,0,0,0,1,0,99,78000,59257,63937,414,0,36,60,1,40,2,44,0,0,0,1,1,1,53,4,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14583,855,60,5000.0,14.9,0,46,8,30,0,0,0,43,1,1,3,1,0,1,0,0,0,0,84,115000,64000,86962,509,0,31,82,0,0,99,0,0,0,0,0,2,0,60,9,99,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14584,864,60,5000.0,22.9,0,27,4,180,1,1,0,36,1,1,6,1,0,1,0,0,1,0,240,120000,0,16799,109,5,46,0,0,0,99,0,2,1,0,1,7,0,168,6,99,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14585,907,72,6500.0,11.9,1,7,1,13,1,1,1,65,1,1,6,1,0,1,0,0,1,0,144,264000,177784,229912,1516,5,41,179,0,0,99,0,0,0,0,2,1,0,522,9,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14586,907,60,9000.0,7.9,0,60,11,60,1,1,0,84,1,1,6,1,0,1,0,0,1,1,415,850000,606766,5370,0,5,52,0,1,47,39,45,2,1,0,1,5,0,54,5,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
14587,907,60,5000.0,12.9,0,16,3,505,1,0,1,241,1,1,1,1,0,0,0,0,0,0,240,120000,0,4734,0,0,43,0,0,0,99,0,0,0,0,3,34,0,48,1,99,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
14588,797,60,2000.0,30.9,0,44,8,169,1,1,0,144,1,1,5,1,0,1,0,0,1,0,120,115000,173867,174118,1197,5,46,175,1,4,67,38,0,0,0,6,14,1,3,3,67,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14589,816,60,5000.0,16.4,1,23,4,420,0,0,1,84,1,1,4,1,0,1,0,0,1,1,360,163000,15709,29206,410,5,61,0,0,0,99,18,5,3,9,3,24,0,293,9,99,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14590,904,60,3000.0,22.9,0,60,11,10,1,3,0,18,1,1,5,1,0,1,0,0,1,1,240,265000,78883,108244,1111,5,41,80,0,0,99,0,0,0,0,5,0,0,294,8,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14591,931,36,5000.0,9.9,0,17,3,49,1,1,1,37,1,1,5,1,0,1,0,0,1,1,144,120000,0,1573,0,0,57,0,0,0,99,0,0,0,0,1,4,0,16,3,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14592,752,36,3000.0,36.9,0,44,8,80,1,2,1,36,1,1,5,1,1,1,0,0,1,0,132,120000,0,13970,229,5,43,0,1,10,30,0,1,1,0,6,4,1,140,9,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14593,918,48,5500.0,9.9,0,47,8,111,1,0,0,243,1,1,6,1,1,0,0,0,1,0,243,80000,52000,117274,1651,0,37,82,0,0,99,0,2,0,0,8,6,0,371,9,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14594,772,36,1900.0,43.9,0,24,4,32,1,1,1,84,1,1,4,1,0,1,0,0,1,0,180,120000,0,3120,165,5,40,0,0,0,99,87,0,0,0,3,0,0,32,1,99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14595,1007,60,5000.0,11.9,0,45,8,156,1,3,1,150,1,1,4,1,0,1,0,0,1,0,48,100000,84630,89815,592,5,45,86,0,0,99,22,1,1,0,1,13,0,54,9,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
14596,815,60,1800.0,32.9,0,42,7,360,1,0,0,15,1,1,3,1,0,1,0,0,1,0,360,92000,61313,66635,583,0,56,63,0,0,99,6,6,6,6,4,0,0,56,5,99,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14597,867,12,1000.0,30.9,0,42,7,108,1,0,0,18,1,1,1,1,0,0,0,0,1,0,240,120000,0,708,0,5,62,0,0,0,99,0,0,0,0,1,8,0,8,6,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
14598,885,60,9000.0,13.9,0,34,5,60,0,1,1,120,1,1,6,1,0,1,0,0,0,0,192,180000,150000,175843,1152,0,34,160,0,0,99,0,1,0,0,2,2,0,172,7,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
14599,896,60,5000.0,12.9,0,24,4,54,1,2,1,69,1,1,5,1,0,1,0,0,1,0,138,120000,0,3764,33,0,32,0,0,0,99,0,0,0,0,2,4,0,38,6,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
14600,933,60,6000.0,9.9,0,37,6,204,1,0,0,132,1,1,3,1,1,0,0,0,1,0,200,90000,54288,63004,425,0,47,56,0,0,99,0,1,0,0,2,12,0,88,9,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
14601,837,24,3000.0,23.9,0,18,3,104,1,0,1,44,1,1,5,1,1,1,0,0,0,0,41,250000,75555,86057,597,0,43,77,1,91,18,0,1,0,0,0,7,1,106,6,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14602,911,60,6000.0,14.9,0,24,4,2,1,2,0,38,1,1,4,1,0,1,0,0,1,0,216,93000,85844,89833,587,5,33,87,0,0,99,0,1,0,0,3,0,0,40,6,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
14603,886,60,5000.0,19.9,0,13,2,96,1,0,1,96,1,1,5,1,0,1,0,0,1,0,244,185000,165499,170848,1306,4,41,167,0,0,99,5,5,0,2,3,6,0,54,9,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14604,605,24,1000.0,44.9,0,99,99,60,1,1,1,102,1,1,2,1,0,0,0,0,1,0,166,120000,0,0,0,5,28,0,0,0,99,0,0,0,0,1,4,0,0,0,99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14605,895,24,5000.0,22.9,0,46,8,97,1,2,1,139,1,1,6,1,0,1,0,0,1,0,88,280000,143054,164989,1905,5,43,145,0,0,99,0,5,1,4,4,8,0,220,7,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
14606,997,120,30000.0,10.9,1,0,1,36,1,3,1,74,1,1,6,1,0,1,0,0,1,0,150,270000,240102,45037,737,5,60,0,0,0,99,0,0,0,0,1,2,0,451,5,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
14607,899,120,35000.0,7.9,1,22,4,52,1,0,1,106,1,1,6,1,0,1,0,0,1,0,496,283000,156054,207846,985,0,33,158,0,0,99,0,2,0,0,1,16,0,518,9,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14608,930,60,6000.0,11.9,0,46,8,13,1,2,1,48,1,1,5,1,0,1,0,0,1,0,240,230000,165305,193177,1084,5,36,167,0,0,99,0,1,0,0,3,1,0,279,6,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14609,763,60,6000.0,21.9,0,47,8,60,1,3,1,18,1,1,4,1,0,1,0,0,1,0,49,120000,0,19332,100,0,33,0,0,0,99,3,1,0,0,7,16,0,194,9,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14610,907,60,6000.0,13.9,0,12,2,120,1,3,1,102,1,1,4,1,0,1,0,0,1,0,360,210000,61075,66256,485,5,45,63,0,0,99,0,2,0,0,4,5,0,52,8,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
14611,803,60,3000.0,29.9,0,47,8,66,1,0,1,36,1,1,2,1,0,1,0,0,1,0,126,120000,0,1700,40,5,24,0,0,0,99,0,0,0,0,4,1,0,17,5,99,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
14612,957,60,9000.0,11.4,0,55,10,84,0,2,1,144,1,1,6,1,0,1,0,0,1,0,144,120000,0,5074,220,0,40,0,0,0,99,0,0,0,0,2,0,0,51,8,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
14613,975,102,30000.0,7.9,1,59,11,382,1,1,1,348,1,1,6,1,0,1,0,0,1,0,276,244000,103826,132721,905,4,66,105,1,24,52,0,2,0,0,7,23,0,289,9,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
14614,918,60,7000.0,9.9,0,24,4,25,1,1,0,66,1,1,5,1,0,1,0,0,1,1,300,130000,97716,100990,739,5,43,99,1,66,54,111,1,0,0,3,1,0,33,7,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14615,867,36,1000.0,26.9,0,42,7,84,1,0,1,229,1,1,3,1,0,1,0,0,1,1,286,120000,0,17243,385,0,62,0,0,0,99,0,0,0,0,1,4,0,173,7,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
14616,1035,60,15000.0,7.9,0,11,2,120,1,0,1,144,1,1,6,1,1,1,0,0,1,0,264,280000,108000,103954,814,5,57,101,0,0,99,0,0,0,0,1,2,0,50,6,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14617,959,48,1000.0,19.9,0,6,1,252,1,0,0,164,1,1,1,1,0,1,0,0,1,0,252,200000,50000,88770,897,0,55,53,0,0,99,0,0,0,0,0,20,0,375,9,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
14618,962,48,10116.45,7.9,0,55,10,336,1,0,1,60,1,1,4,1,1,1,0,0,1,0,96,140000,39000,53284,454,4,61,46,0,0,99,0,0,0,0,1,0,0,87,4,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14619,837,60,8558.05,13.9,0,27,4,156,1,2,1,228,1,1,6,1,1,1,0,0,1,0,204,500000,250000,30339,533,0,52,0,0,0,99,28,0,0,0,4,13,0,304,9,99,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
14620,881,60,3000.0,22.9,0,58,11,68,1,0,0,27,1,1,3,1,0,1,0,0,1,1,180,120000,0,4111,132,5,57,0,0,0,99,0,0,0,0,2,0,0,42,1,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14621,1025,60,9501.44,7.9,0,43,7,240,1,0,1,106,1,1,6,1,0,0,0,0,1,0,509,100000,10000,60172,620,0,57,46,0,0,99,0,0,0,0,0,17,0,157,3,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14622,934,36,3582.0,17.9,0,6,1,37,1,0,1,10,1,1,5,1,1,0,0,0,1,0,237,190000,80000,89442,660,0,47,89,0,0,99,0,0,0,0,0,3,0,24,6,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14623,944,36,10000.0,7.9,0,15,3,74,1,1,1,89,1,1,6,1,0,0,0,0,0,0,72,280000,92006,116595,771,0,47,94,0,0,99,0,0,0,0,1,6,0,246,2,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
14624,882,60,5000.0,13.9,0,22,4,48,1,1,1,264,1,1,3,1,0,1,0,0,1,0,264,125000,117000,119454,811,0,43,117,0,0,99,0,2,2,0,3,3,0,41,9,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14625,878,60,5000.0,13.9,0,47,8,18,1,2,1,28,1,1,5,1,0,0,0,0,0,0,192,140000,138000,149540,1037,0,34,117,0,0,99,0,0,0,0,3,1,0,341,6,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
14626,679,60,3000.0,44.9,0,99,99,245,1,2,1,83,1,1,6,1,1,1,0,0,1,0,257,120000,0,52932,712,5,45,0,0,0,99,0,5,5,7,5,17,0,530,8,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
14627,921,60,7000.0,9.9,0,10,2,2,1,1,1,26,1,1,6,1,0,1,0,0,0,0,336,235000,185000,353993,3240,5,47,292,0,0,99,0,1,0,0,7,0,0,634,9,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
14628,1029,30,10000.0,7.9,0,28,5,60,1,2,1,240,1,1,6,1,1,1,0,0,1,0,300,500000,40000,23391,904,5,43,2,0,0,99,0,0,0,0,5,0,0,234,4,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
14629,862,60,5000.0,14.9,0,43,7,60,1,0,1,210,1,1,3,1,0,1,0,0,1,0,210,110000,85000,114698,638,5,53,109,0,0,99,2,2,1,1,4,0,0,75,9,99,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14630,973,60,5000.0,9.9,0,18,3,5,1,2,1,89,1,1,3,1,0,0,0,0,0,0,252,350000,120000,120917,758,5,44,121,0,0,99,0,0,0,0,2,0,0,11,3,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
14631,1010,54,7162.74,9.9,0,23,4,127,0,2,1,30,1,1,3,1,0,0,0,0,1,0,386,179000,15000,46005,496,0,51,34,0,0,99,0,0,0,0,2,13,0,131,6,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14632,1057,60,3000.0,17.9,0,7,1,61,1,0,1,353,1,1,5,1,1,0,0,0,1,0,420,525000,190000,207150,1238,0,53,194,0,0,99,0,0,0,0,1,4,0,150,8,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14633,902,48,6000.0,9.9,0,10,2,60,1,2,1,20,1,1,6,1,1,0,1,0,1,0,240,340000,120000,47064,427,0,43,0,0,0,99,0,0,1,0,2,4,0,471,9,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14634,1007,24,1000.0,19.9,0,9,2,84,1,2,0,72,1,1,2,1,0,1,0,0,1,0,240,340000,110000,128520,652,5,41,130,0,0,99,0,1,1,0,0,7,0,2,8,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
14635,851,37,7268.92,14.9,0,13,2,36,1,1,1,120,1,1,3,1,0,0,0,0,1,0,240,92000,30000,36718,228,0,41,31,0,0,99,36,1,1,0,1,9,0,75,3,99,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14636,1013,60,10000.0,7.9,0,49,9,264,1,2,0,240,1,1,6,1,0,1,0,0,1,0,132,125000,60000,102627,833,0,49,75,0,0,99,0,1,1,0,0,8,0,295,9,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
14637,978,60,6435.57,9.9,0,23,4,396,1,0,1,6,1,1,4,1,1,1,0,0,1,0,480,120000,45712,62349,617,0,57,47,0,0,99,0,0,0,0,2,23,0,167,6,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14638,815,36,3000.0,23.9,0,15,3,180,1,0,1,60,1,1,6,1,0,0,0,0,1,0,480,300000,120000,199742,1260,0,59,127,0,0,99,0,2,2,0,1,14,0,742,9,99,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
14639,839,12,1000.0,25.9,0,25,4,264,1,0,0,120,1,1,6,1,0,1,0,0,0,0,120,160000,0,8595,212,0,47,0,1,3,16,19,0,0,0,0,0,1,86,5,16,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
14640,1019,60,8507.38,7.9,0,12,2,192,1,1,0,288,1,1,3,1,1,0,0,0,1,0,264,200000,39000,1608,0,0,44,0,0,0,99,0,0,0,0,0,16,0,17,3,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
